"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"GAA25WA221","ACC","200681","2025-07-31T22:55:00Z","Ottawa, Ontario","Other Foreign","Canada",,"C-GUXN",,"false","Aviation","","2025-10-01T04:00:00Z",,"Fatal","1","0","0","1",,,,,,,"GRUMMAN","AA5","AIR","CYOW",,"false",,,,,"NUSN","Substantial",,,"N/A",,"Final","","None"
"WPR25LA235","ACC","200703","2025-07-31T19:43:00Z","Kamiah","Idaho","United States",,"N52175","18052538","false","Aviation","DirectorBrief","2025-10-17T04:00:00Z","2025-10-17T17:00:00Z","None","0","0","0","0",,"The pilot’s loss of airplane control following an encounter with a microburst during takeoff.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Capability exceeded, Environmental issues - Conditions/weather/phenomena - Wind - Microburst - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"46.298000000000002","-116.06100000000001","CESSNA","180J","AIR","PVT","Flying Elk","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200703","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200703/pdf"
"ERA25LA319","ACC","200877","2025-07-31T15:00:00Z","Tampa","Florida","United States",,"N1244G","3607","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during landing roll, which resulted in a runway excursion and collision with an object.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"27.915444000000001","-82.449388999999996","WACO","UBF","AIR","TPF","PETER O KNIGHT","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200877","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200877/pdf"
"ANC25LA080","ACC","200679","2025-07-31T14:00:00Z","Soldotna","Alaska","United States",,"N60509","15070361","false","Aviation","",,,"Serious","0","1","1","2",,,,,"60.474916999999998","-151.02589","CESSNA","150J","AIR","sxq","Soldotna Airport","false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200679/pdf"
"GAA25WA228","ACC","200713","2025-07-31T11:30:00Z","Marsh Harbor","Other Foreign","Bahamas",,"N68BT","32-7300030","false","Aviation","","2025-09-29T04:00:00Z",,"None","0","0","0","0","0",,,,,,"PIPER","PA32","AIR","MYAM",,"false","1",,"NSCH","PERS","091","Substantial",,"KC Aviation LLC","N/A",,"Final","","None"
"WPR25LA237","ACC","200705","2025-07-31T10:19:00Z","Thermal","California","United States",,"N2658C","R18200198","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","None","0","0","0","0","0","The pilot's failure to extend the landing gear during landing. Contributing to the accident was the pilot’s failure to use a pre-landing checklist.","Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"33.630468999999998","-116.16122","CESSNA","R182","AIR","TRM","JACQUELINE COCHRAN RGNL","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200705","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200705/pdf"
"CEN25LA298","ACC","200674","2025-07-31T09:46:00Z","Assumption","Minnesota","United States",,"N102SH","7762","false","Aviation","DirectorBrief","2025-09-18T04:00:00Z","2025-09-18T17:00:00Z","None","0","0","0","0","0","A total loss of engine power due to fuel starvation, which resulted from attitude-inducing unporting of the fuel.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Aircraft - Aircraft systems - Fuel system - Fuel distribution - Design, Aircraft - Aircraft systems - Fuel system - Fuel distribution - Capability exceeded",,"44.687274000000002","-93.835999000000001","BELL","47G","HELI",,,"false","1","TS",,"AAPL","137","Substantial","VMC","Scott Churchill","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200674","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200674/pdf"
"WPR25LA242","ACC","200718","2025-07-31T09:40:00Z","Moriarty","New Mexico","United States",,"N50778","432","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s improper landing flare, which resulted in a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"34.982028999999997","-106.00812999999999","CHAMPION","7FC","AIR","0E0","MORIARTY MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200718","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200718/pdf"
"WPR25LA234","ACC","200688","2025-07-30T18:30:00Z","Cashmere","Washington","United States",,"N759NB","18266117","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","Serious","0","2","0","2",,"The pilot’s failure to maintain clearance from obstacles during an aborted landing, while flying in tailwind conditions. Contributing to the accident was the high density altitude weather condition.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation",,"47.514000000000003","-120.479","CESSNA","182Q","AIR","8S2","Cashmere-Dryden","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200688","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200688/pdf"
"DCA25LA276","ACC","200672","2025-07-30T18:23:00Z","Creston","Wyoming","United States",,"N422DZ","2031","false","Aviation","",,,"Serious","0","2","5","7","0",,,,"41.901383000000003","-107.87072000000001","AIRBUS","A330","AIR",,,"false","2",,"SCHD",,"121","Minor",,"DELTA AIR LINES INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200672/pdf"
"ERA25LA282","ACC","200673","2025-07-30T15:00:00Z","Holley","New York","United States",,"N843WB","6437","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to maintain clearance with the ground while hovering, which resulted in a dynamic rollover.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"43.298990000000003","-78.003241000000003","PAUL DENNIS BERG","EXEC 162F","HELI","PVT","NONE","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200673","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200673/pdf"
"ERA25FA280","ACC","200669","2025-07-30T13:10:00Z","Block Island","Rhode Island","United States",,"N961DA","2843034","false","Aviation","",,,"Fatal","1","1","1","3","0",,,,"41.168792000000003","-71.570874000000003","PIPER","PA-28-181","AIR","BID","Block Island State Airport","false","1",,,"PERS","091","Substantial","VMC","CONDAIR FLYERS INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200669/pdf"
"ERA25LA281","ACC","200670","2025-07-30T12:28:00Z","Kissimmee","Florida","United States",,"N121CW","172S8975","false","Aviation","",,,"None","0","0","0","0","0",,,,"28.257645","-81.452169999999995","CESSNA","172S","AIR","ISM",,"false","1",,,"INST","091","Substantial","VMC","AEROSTAR TRAINING SERVICES LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200670/pdf"
"CEN25FA296","ACC","200665","2025-07-30T11:46:00Z","Greenwood","Indiana","United States",,"N49BX","LIV-465","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"39.617890000000003","-86.077084999999997","HELMS RICHARD","LANCAIR IVP","AIR","HFY","INDY SOUTH GREENWOOD","false","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200665/pdf"
"DCA25WA304","INC","200878","2025-07-29T14:22:00Z","Near MAR holding fix within Algiers TMA",,"Algeria",,"7T-VCE, TS-INM",,"false","Aviation","","2025-09-04T04:00:00Z",,,"0","0","0",,"0",,,,,,"BOEING, AIRBUS","737, A220N","AIR, AIR",,,"false, false","2, 2",,,,"121, 121","None, None",,"Air Algérie, Nouvelair","N/A",,"Final","","None"
"GAA25WA220","ACC","200667","2025-07-29T08:00:00Z","Turks and Caicos Islands","Other Foreign","United Kingdom",,"N1110S","21061119","false","Aviation","","2025-09-25T04:00:00Z",,,,,,,,,,,,,"CESSNA","210L","AIR","MBPV",,"false","1","REC",,,"091","Substantial",,"MOB AVIATION USA LLC","N/A",,"Final","","None"
"CEN25LA295","ACC","200664","2025-07-28T19:00:00Z","Bolivar","Missouri","United States",,"N8243M","18264572","false","Aviation","",,,"None","0","0","0","0",,,,,"37.599936","-93.351191","CESSNA","182P","AIR","M17",,"false","1",,,"PERS","091","Destroyed",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200664/pdf"
"ERA25LA278","ACC","200651","2025-07-28T17:24:00Z","Lake Worth Beach","Florida","United States",,"N974FL","2023009","false","Aviation","",,,"Minor","0","0","6","1","5",,,,"26.599920000000001","-80.072950000000006","ORLICAN S R O","M-8 EAGLE","AIR","LNA","PALM BEACH COUNTY PARK","false","1",,,"FLTS","091","Substantial","VMC","Valiair LC Trustee","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200651/pdf"
"CEN25LA297","ACC","200668","2025-07-28T16:37:00Z","Akron","Iowa","United States",,"N524SL","T34203DC","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"42.845730000000003","-96.373115999999996","AYRES CORPORATION","S2R","AIR",,,"false","1",,,"AAPL","137","Substantial","VMC","CROP DUSTERS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200668/pdf"
"DCA25WA277","INC","200675","2025-07-28T15:20:00Z","Mexico City","Other Foreign","Mexico",,"XA-PPP","39018","false","Aviation","","2025-11-04T05:00:00Z",,"None","0","0","0","0",,,,,"19.436111","-99.071944000000002","BOEING","737","AIR",,,"false","2",,"SCHD",,"NUSC","None",,"Aeromexico","N/A",,"Final","","None"
"WPR25LA241","ACC","200717","2025-07-28T10:30:00Z","Inhama","Oregon","United States",,"N91789","18259907","false","Aviation","",,,"None","0","0","0","0",,,,,"45.431933000000001","-116.69141999999999","CESSNA","182M","AIR","25U","MEMALOOSE USFS","false","1",,,"PERS","091","Substantial","VMC","MYL High Flying Club","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200717/pdf"
"CEN25FA289","ACC","200640","2025-07-28T07:04:00Z","New Underwood","South Dakota","United States",,"N9642D","22-6556","false","Aviation","",,,"Fatal","1","1","0","2","0",,,,"44.091652000000003","-102.867","PIPER","PA-22-150","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200640/pdf"
"CEN25LA294","ACC","200653","2025-07-27T23:16:00Z","Stanwood","Michigan","United States",,"N627WT","9793","false","Aviation","DirectorBrief","2025-10-09T04:00:00Z","2025-10-09T17:00:00Z","None","0","0","0","0","0","The collision with a deer during takeoff.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Ability to respond/compensate, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"43.577010999999999","-85.284000000000006","CIRRUS","SR22","AIR","0C5","CANADIAN LAKES","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200653","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200653/pdf"
"DCA25WA274","INC","200662","2025-07-27T23:00:00Z","Mexico City","Other Foreign","Mexico",,"XA-MLI","43727","false","Aviation","","2025-11-04T05:00:00Z",,"None","0","0","0","0","0",,,,"19.436111","-99.071944000000002","BOEING","737","AIR",,,"false","2",,"SCHD",,"NUSC","None",,"Aeromexico","N/A",,"Final","","None"
"CEN25LA291","ACC","200645","2025-07-27T21:01:00Z","Wink","Texas","United States",,"N70337","637","false","Aviation","",,,"None","0","0","0","0",,,,,"31.748072000000001","-103.23838000000001","MATESI EUGENE E","LANCAIR 320","AIR","INK",,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200645/pdf"
"WPR25LA229","ACC","200657","2025-07-27T21:00:00Z","Davenport","Washington","United States",,"N66LT","008233","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"47.652059999999999","-118.17377","LAKE TAHOE PROPERTIES INC","CA 8","AIR","68S","DAVENPORT","true","1","TP",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200657","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200657/pdf"
"WPR25FA225","ACC","200638","2025-07-27T18:41:00Z","Nampa","Idaho","United States",,"N5764H","24-1477","false","Aviation","",,,"Fatal","3","0","0","3",,,,,"43.585227000000003","-116.53971","MOONEY","M20J","AIR","MAN","NAMPA MUNI","false","1",,,"PERS","091","Substantial","VMC","SLEEPYTIME PLLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200638/pdf"
"CEN25LA292","ACC","200649","2025-07-27T11:30:00Z","North Bend","Nebraska","United States",,"N432TV","3286","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain clearance from wires while maneuvering at a low altitude, and the ground crew failure to inform the pilot that the support truck had been moved.","Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Personnel issues - Action/decision - Action - Lack of action - Ground crew",,"41.459525999999997","-96.753362999999993","BELL","206B","HELI",,,"false","1","TS",,"AAPL","137","Substantial","VMC","SKY COPTERS INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200649","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200649/pdf"
"WPR25LA230","ACC","200658","2025-07-27T11:10:00Z","Coeur d' Alene","Idaho","United States",,"N505RF","EVO-0046","false","Aviation","",,,"Minor","0","0","3","3",,,,,"47.778872","-116.80959","BALLISODARE LLC","LANCAIR EVOLUTION","AIR","COE","Coeur d' Alene Airport -Pappy Boyington Field","true","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200658/pdf"
"WPR25FA224","ACC","200637","2025-07-26T23:37:00Z","Pacific Grove","California","United States",,"N8796R","TC-1807","false","Aviation","",,,"Fatal","3","0","0","3",,,,,"36.627944999999997","-121.94056999999999","BEECH","95-B55 (T42A)","AIR","MRY","MONTEREY RGNL","false","2",,,"PERS","091","Substantial","IMC","SEA2SKY AVIATION LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200637/pdf"
"GAA25WA219","ACC","200660","2025-07-26T21:30:00Z","Deer Lake","Other Foreign","Canada",,"C-GYYP","31-7812026","false","Aviation","","2025-10-02T04:00:00Z",,"Fatal","2","0","0","2","0",,,,"49.209167000000001","-57.394444","PIPER","PA31","AIR","CYDF","Deer Lake Regional Airport","false","2","REC",,,"NUSN","Substantial",,,"N/A",,"Final","","None"
"WPR25LA226","ACC","200647","2025-07-26T19:50:00Z","Tucson Estates","Arizona","United States",,"N42725","18259165","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0",,"The pilot’s inability to stop the airplane on the runway during a rejected takeoff for undetermined reasons, which resulted in the airplane’s impact with a ditch.","Aircraft - Aircraft systems - Navigation system - Pitot/static system - Unknown/Not determined, Aircraft - Aircraft systems - Landing gear system - Landing gear brakes system - Unknown/Not determined, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Contributed to outcome",,"32.142211000000003","-111.17457","CESSNA","182L","AIR","RYN","Ryan Field Airport","false","1","REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200647","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200647/pdf"
"CEN25LA288","ACC","200636","2025-07-26T19:40:00Z","Brookings","South Dakota","United States",,"N8423H","28R-8131190","false","Aviation","",,,"None","0","0","0","0",,,,,"44.310000000000002","-96.819999999999993","PIPER","PA-28RT-201T","AIR","BKX","Brookings Regional Airport","false","1",,,"OWRK","091","Substantial","VMC","TURBO ARROW LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200636/pdf"
"ERA25LA382","ACC","202660","2025-07-26T18:57:00Z","Destin","Florida","United States",,"N594BA",,"false","Aviation","",,,,"0","0","0","0","0",,,,,,"ICON AIRCRAFT INC","A5",,,,"false",,,,"PERS","091",,"VMC","ICON KNIGHTS LLC","In work",,,"",""
"DCA25LA275","ACC","200663","2025-07-26T15:16:00Z","Denver","Colorado","United States",,"N306SW","44488","false","Aviation","",,,"None","0","0","0","0",,,,,"39.861697999999997","-104.67299","BOEING","737-8","AIR","DEN","Denver International Airport","false","2",,"SCHD",,"121","Substantial","VMC","American Airlines, Inc.","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200663/pdf"
"GAA25WA229","ACC","200714","2025-07-26T11:45:00Z","BRAGANÇA PAULISTA","Other Foreign","Brazil",,"PR-NIJ","15073046","false","Aviation","","2025-08-11T04:00:00Z",,"None","0","0","0","0",,,,,"-23.005278000000001","-46.636944","CESSNA","150","AIR","SDVH",,"false","1",,,"OWRK","NUSC","Substantial",,"AVIASOM PUBLICIDADE AEREA LTDA.","N/A",,"Final","","None"
"CEN25LA287","ACC","200634","2025-07-26T11:33:00Z","New Holstein","Wisconsin","United States",,"N83PS","2143","false","Aviation","DirectorBrief","2025-10-30T04:00:00Z","2025-11-04T18:00:00Z","None","0","0","0","0","0","The pilot’s loss of direction control during landing due to an unapproved tailwheel assembly and tail spring that resulted in a tailwheel shimmy and a subsequent ground loop.","Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Malfunction, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Incorrect service/maintenance",,"43.943421999999998","-88.112606","AEROTEK","PITTS S-2A","AIR","8D1","New Holstein Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200634","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200634/pdf"
"WPR25FA223","ACC","200635","2025-07-26T10:42:00Z","West Glacier","Montana","United States",,"N1342R","AA5-0742","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"48.478383999999998","-113.95967","GRUMMAN AMERICAN AVN. CORP.","AA-5","AIR","2MT1","RYAN FLD","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200635/pdf"
"CEN25LA293","ACC","200650","2025-07-26T08:45:00Z","Appleton","Wisconsin","United States",,"N401VA","31T-8275001","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain control of the airplane on the ground, which resulted in a collision with a parked airplane.","Aircraft - Aircraft systems - Landing gear system - Brake - Damaged/degraded, Aircraft - Aircraft systems - Landing gear system - Brake - Inadequate inspection, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"44.258214000000002","-88.512206000000006","PIPER","PA-31T3","AIR","ATW","APPLETON INTL","false","2","TP","NSCH","BUS","135","Substantial","VMC","PRO AIRE CARGO & CONSULTING INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200650","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200650/pdf"
"DCA25WA296","INC","200798","2025-07-26T04:00:00Z","Brisbane",,"Australia",,"DQ-FAE",,"false","Aviation","","2025-10-08T04:00:00Z",,,,,,,,,,,,,"BOEING","737","AIR",,"Brisbane","false","2",,,,"NUSC","Minor",,,"N/A",,"Final","","None"
"ERA25LA279","ACC","200652","2025-07-25T20:40:00Z","Windham","Connecticut","United States",,"N469JS","MA-23","false","Aviation","DirectorBrief","2025-12-18T05:00:00Z","2025-12-18T18:00:00Z","None","0","0","0","0","0","The pilot’s inadequate preflight planning, which resulted in a rejected takeoff and subsequent runway excursion.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"41.738923999999997","-72.183156999999994","BEECH","A23-24","AIR","IJD","Windham Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200652","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200652/pdf"
"ANC25FA079","ACC","200633","2025-07-25T10:16:00Z","Dillingham","Alaska","United States",,"N5050R","15301","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"59.038559999999997","-158.51182","PIPER","J3C-65","AIR","DLG","Dillingham Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200633/pdf"
